game_id,game_date,season,home_team,away_team,home_pts,away_pts,home_won,home_runs_l10,away_runs_l10
776703,2025-08-17,2025,San Francisco Giants,Tampa Bay Rays,7,1,1,2.9,4.5
776699,2025-08-17,2025,Athletics,Los Angeles Angels,5,11,0,5.2,4.9
776701,2025-08-17,2025,Colorado Rockies,Arizona Diamondbacks,6,5,1,4.0,6.0
776704,2025-08-17,2025,Chicago Cubs,Pittsburgh Pirates,4,3,1,2.9,3.1
776698,2025-08-17,2025,St. Louis Cardinals,New York Yankees,4,8,0,3.9,4.4
776702,2025-08-17,2025,Kansas City Royals,Chicago White Sox,6,2,1,4.9,3.4
776709,2025-08-17,2025,Cincinnati Reds,Milwaukee Brewers,3,2,1,4.7,7.8
776705,2025-08-17,2025,Houston Astros,Baltimore Orioles,0,12,0,4.4,3.3
776706,2025-08-17,2025,Cleveland Guardians,Atlanta Braves,4,5,0,4.1,6.3
776710,2025-08-17,2025,Toronto Blue Jays,Texas Rangers,4,10,0,6.5,2.9
776714,2025-08-17,2025,Boston Red Sox,Miami Marlins,3,5,0,5.5,4.5
776708,2025-08-17,2025,Washington Nationals,Philadelphia Phillies,9,11,0,3.6,3.0
776707,2025-08-17,2025,New York Mets,Seattle Mariners,7,3,1,4.9,4.7
776700,2025-08-17,2025,Minnesota Twins,Detroit Tigers,8,1,1,3.8,5.1
776681,2025-08-18,2025,Los Angeles Angels,Cincinnati Reds,1,4,0,5.7,4.9
776693,2025-08-18,2025,Colorado Rockies,Los Angeles Dodgers,4,3,1,4.5,5.0
776683,2025-08-18,2025,San Diego Padres,San Francisco Giants,3,4,0,4.2,2.8
776682,2025-08-18,2025,Arizona Diamondbacks,Cleveland Guardians,1,3,0,6.3,4.2
776696,2025-08-18,2025,Atlanta Braves,Chicago White Sox,9,13,0,6.0,3.0
776690,2025-08-18,2025,Kansas City Royals,Texas Rangers,4,3,1,5.3,3.7
776689,2025-08-18,2025,Philadelphia Phillies,Seattle Mariners,12,7,1,4.0,4.2
776695,2025-08-18,2025,Boston Red Sox,Baltimore Orioles,3,6,0,5.2,4.5
776688,2025-08-18,2025,Miami Marlins,St. Louis Cardinals,3,8,0,4.4,3.7
776694,2025-08-18,2025,Pittsburgh Pirates,Toronto Blue Jays,5,2,1,3.2,5.9
776692,2025-08-18,2025,Detroit Tigers,Houston Astros,10,0,1,4.8,3.7
777459,2025-08-18,2025,Chicago Cubs,Milwaukee Brewers,0,7,0,3.2,7.3
776667,2025-08-19,2025,San Diego Padres,San Francisco Giants,5,1,1,4.2,2.8
776672,2025-08-19,2025,Arizona Diamondbacks,Cleveland Guardians,6,5,1,5.8,4.1
776668,2025-08-19,2025,Los Angeles Angels,Cincinnati Reds,4,6,0,5.4,5.3
776671,2025-08-19,2025,Colorado Rockies,Los Angeles Dodgers,4,11,0,4.8,5.0
776674,2025-08-19,2025,Minnesota Twins,Athletics,3,6,0,3.7,5.6
776675,2025-08-19,2025,Kansas City Royals,Texas Rangers,5,2,1,5.0,3.8
776677,2025-08-19,2025,Tampa Bay Rays,New York Yankees,3,13,0,3.9,5.2
776687,2025-08-19,2025,Atlanta Braves,Chicago White Sox,11,10,1,6.8,4.0
776684,2025-08-19,2025,Boston Red Sox,Baltimore Orioles,3,4,0,5.2,4.6
776680,2025-08-19,2025,Philadelphia Phillies,Seattle Mariners,6,4,1,4.3,4.5
776678,2025-08-19,2025,Washington Nationals,New York Mets,1,8,0,4.5,5.4
776686,2025-08-19,2025,Miami Marlins,St. Louis Cardinals,4,7,0,4.2,4.0
776679,2025-08-19,2025,Pittsburgh Pirates,Toronto Blue Jays,3,7,0,3.0,4.1
776685,2025-08-19,2025,Detroit Tigers,Houston Astros,1,0,1,5.2,3.3
776676,2025-08-19,2025,Chicago Cubs,Milwaukee Brewers,4,1,1,2.6,7.5
776691,2025-08-19,2025,Chicago Cubs,Milwaukee Brewers,6,4,1,3.0,7.3
776656,2025-08-20,2025,San Diego Padres,San Francisco Giants,8,1,1,4.5,2.4
776652,2025-08-20,2025,Los Angeles Angels,Cincinnati Reds,2,1,1,5.3,5.7
776660,2025-08-20,2025,Colorado Rockies,Los Angeles Dodgers,8,3,1,4.7,5.6
776665,2025-08-20,2025,Minnesota Twins,Athletics,2,4,0,3.1,5.6
776666,2025-08-20,2025,Kansas City Royals,Texas Rangers,3,6,0,5.1,3.9
776664,2025-08-20,2025,Tampa Bay Rays,New York Yankees,4,6,0,3.7,6.2
776663,2025-08-20,2025,Chicago Cubs,Milwaukee Brewers,4,3,1,2.7,7.0
776659,2025-08-20,2025,Washington Nationals,New York Mets,5,4,1,4.6,6.1
776670,2025-08-20,2025,Miami Marlins,St. Louis Cardinals,6,2,1,4.5,4.2
776658,2025-08-20,2025,Arizona Diamondbacks,Cleveland Guardians,3,2,1,5.8,3.7
776669,2025-08-20,2025,Atlanta Braves,Chicago White Sox,1,0,1,7.2,4.5
776673,2025-08-20,2025,Detroit Tigers,Houston Astros,7,2,1,4.9,2.8
776662,2025-08-20,2025,Philadelphia Phillies,Seattle Mariners,11,2,1,4.6,4.6
776661,2025-08-20,2025,Pittsburgh Pirates,Toronto Blue Jays,2,1,1,3.0,4.7
776631,2025-08-21,2025,Tampa Bay Rays,St. Louis Cardinals,4,7,0,3.9,4.3
776654,2025-08-21,2025,New York Yankees,Boston Red Sox,3,6,0,6.5,4.5
776655,2025-08-21,2025,Baltimore Orioles,Houston Astros,2,7,0,4.7,2.6
776642,2025-08-21,2025,San Diego Padres,San Francisco Giants,8,4,1,4.8,2.3
776650,2025-08-21,2025,Washington Nationals,New York Mets,9,3,1,4.7,6.3
776644,2025-08-21,2025,Colorado Rockies,Los Angeles Dodgers,5,9,0,4.9,5.0
776651,2025-08-21,2025,Chicago Cubs,Milwaukee Brewers,1,4,0,2.9,6.6
776657,2025-08-21,2025,Kansas City Royals,Texas Rangers,6,4,1,5.2,4.3
776653,2025-08-21,2025,Minnesota Twins,Athletics,3,8,0,3.3,5.8
776636,2025-08-22,2025,San Diego Padres,Los Angeles Dodgers,2,1,1,5.0,5.5
776635,2025-08-22,2025,Arizona Diamondbacks,Cincinnati Reds,6,5,1,4.8,5.6
776638,2025-08-22,2025,Seattle Mariners,Athletics,3,2,1,4.1,5.5
776640,2025-08-22,2025,Los Angeles Angels,Chicago Cubs,2,3,0,4.8,2.9
776634,2025-08-22,2025,Milwaukee Brewers,San Francisco Giants,5,4,1,6.3,2.7
776641,2025-08-22,2025,Texas Rangers,Cleveland Guardians,4,3,1,4.5,3.6
776639,2025-08-22,2025,Chicago White Sox,Minnesota Twins,7,9,0,4.4,3.1
776643,2025-08-22,2025,Baltimore Orioles,Houston Astros,7,10,0,4.6,2.6
776645,2025-08-22,2025,Atlanta Braves,New York Mets,7,12,0,6.5,6.2
776646,2025-08-22,2025,Miami Marlins,Toronto Blue Jays,2,5,0,4.5,4.7
776649,2025-08-22,2025,Detroit Tigers,Kansas City Royals,7,5,1,4.7,5.5
776647,2025-08-22,2025,New York Yankees,Boston Red Sox,0,1,0,6.3,4.7
776648,2025-08-22,2025,Philadelphia Phillies,Washington Nationals,4,5,0,5.3,4.8
776637,2025-08-22,2025,Pittsburgh Pirates,Colorado Rockies,9,0,1,3.1,5.2
776633,2025-08-22,2025,Tampa Bay Rays,St. Louis Cardinals,10,6,1,3.9,4.7
776621,2025-08-23,2025,Milwaukee Brewers,San Francisco Giants,1,7,0,5.4,3.0
776618,2025-08-23,2025,Los Angeles Angels,Chicago Cubs,1,12,0,4.5,2.8
776617,2025-08-23,2025,San Diego Padres,Los Angeles Dodgers,5,1,1,4.8,5.2
776622,2025-08-23,2025,Arizona Diamondbacks,Cincinnati Reds,10,1,1,4.8,4.7
776626,2025-08-23,2025,Atlanta Braves,New York Mets,2,9,0,6.5,6.8
776619,2025-08-23,2025,Chicago White Sox,Minnesota Twins,7,3,1,4.5,3.8
776620,2025-08-23,2025,Seattle Mariners,Athletics,1,2,0,3.8,5.4
776629,2025-08-23,2025,Baltimore Orioles,Houston Astros,8,9,0,5.1,2.9
776632,2025-08-23,2025,Pittsburgh Pirates,Colorado Rockies,5,1,1,3.2,4.9
776625,2025-08-23,2025,Detroit Tigers,Kansas City Royals,4,2,1,5.2,5.3
776628,2025-08-23,2025,Philadelphia Phillies,Washington Nationals,6,4,1,5.3,4.9
776630,2025-08-23,2025,Miami Marlins,Toronto Blue Jays,6,7,0,4.6,4.7
776627,2025-08-23,2025,New York Yankees,Boston Red Sox,1,12,0,6.2,4.6
776623,2025-08-23,2025,Texas Rangers,Cleveland Guardians,10,0,1,4.2,3.5
776616,2025-08-24,2025,New York Yankees,Boston Red Sox,7,2,1,5.7,5.2
776603,2025-08-24,2025,San Diego Padres,Los Angeles Dodgers,2,8,0,4.8,4.7
776609,2025-08-24,2025,Arizona Diamondbacks,Cincinnati Reds,1,6,0,5.5,4.7
776605,2025-08-24,2025,Los Angeles Angels,Chicago Cubs,3,4,0,3.9,3.9
776611,2025-08-24,2025,Texas Rangers,Cleveland Guardians,5,0,1,5.0,3.1
776608,2025-08-24,2025,Milwaukee Brewers,San Francisco Giants,3,4,0,4.3,3.6
776607,2025-08-24,2025,Chicago White Sox,Minnesota Twins,8,0,1,5.1,4.0
776602,2025-08-24,2025,Seattle Mariners,Athletics,11,4,1,3.8,5.2
776615,2025-08-24,2025,Detroit Tigers,Kansas City Royals,8,10,0,5.0,4.7
776624,2025-08-24,2025,Atlanta Braves,New York Mets,4,3,1,6.2,6.4
776613,2025-08-24,2025,Philadelphia Phillies,Washington Nationals,3,2,1,5.8,4.8
776612,2025-08-24,2025,Baltimore Orioles,Houston Astros,3,2,1,5.9,3.7
776606,2025-08-24,2025,Tampa Bay Rays,St. Louis Cardinals,7,2,1,4.6,5.0
776610,2025-08-24,2025,Pittsburgh Pirates,Colorado Rockies,4,0,1,3.6,4.4
776614,2025-08-24,2025,Miami Marlins,Toronto Blue Jays,5,3,1,4.9,4.9
776594,2025-08-25,2025,Los Angeles Dodgers,Cincinnati Reds,7,0,1,5.0,4.7
776590,2025-08-25,2025,Athletics,Detroit Tigers,8,3,1,5.0,5.7
776595,2025-08-25,2025,Seattle Mariners,San Diego Padres,9,6,1,4.6,3.9
776592,2025-08-25,2025,Texas Rangers,Los Angeles Angels,0,4,0,5.1,3.5
776589,2025-08-25,2025,St. Louis Cardinals,Pittsburgh Pirates,7,6,1,5.2,4.0
776593,2025-08-25,2025,Milwaukee Brewers,Arizona Diamondbacks,7,5,1,3.6,5.0
776599,2025-08-25,2025,Chicago White Sox,Kansas City Royals,7,0,1,5.0,5.0
776596,2025-08-25,2025,Toronto Blue Jays,Minnesota Twins,10,4,1,5.1,3.6
776597,2025-08-25,2025,New York Yankees,Washington Nationals,10,5,1,5.5,4.2
776600,2025-08-25,2025,Miami Marlins,Atlanta Braves,2,1,1,4.1,5.5
776601,2025-08-25,2025,Cleveland Guardians,Tampa Bay Rays,0,9,0,2.7,4.6
776604,2025-08-25,2025,Baltimore Orioles,Boston Red Sox,3,4,0,5.8,4.0
776598,2025-08-25,2025,New York Mets,Philadelphia Phillies,13,3,1,6.1,6.1
776575,2025-08-26,2025,Texas Rangers,Los Angeles Angels,7,3,1,4.6,3.3
776573,2025-08-26,2025,Athletics,Detroit Tigers,7,6,1,5.6,5.6
776576,2025-08-26,2025,San Francisco Giants,Chicago Cubs,5,2,1,3.9,4.1
776577,2025-08-26,2025,Seattle Mariners,San Diego Padres,6,7,0,5.2,4.3
776587,2025-08-26,2025,Houston Astros,Colorado Rockies,1,6,0,3.5,4.2
776574,2025-08-26,2025,Los Angeles Dodgers,Cincinnati Reds,6,3,1,5.4,3.9
776578,2025-08-26,2025,St. Louis Cardinals,Pittsburgh Pirates,3,8,0,5.4,4.1
776582,2025-08-26,2025,Toronto Blue Jays,Minnesota Twins,5,7,0,5.9,3.7
776583,2025-08-26,2025,Chicago White Sox,Kansas City Royals,4,5,0,5.7,4.7
776585,2025-08-26,2025,New York Mets,Philadelphia Phillies,6,5,1,7.1,6.2
776588,2025-08-26,2025,New York Yankees,Washington Nationals,5,1,1,6.4,4.4
776581,2025-08-26,2025,Miami Marlins,Atlanta Braves,2,11,0,3.9,5.2
776584,2025-08-26,2025,Cleveland Guardians,Tampa Bay Rays,3,0,1,1.8,5.5
776591,2025-08-26,2025,Baltimore Orioles,Boston Red Sox,0,5,0,5.6,4.3
776586,2025-08-26,2025,Milwaukee Brewers,Arizona Diamondbacks,9,8,1,3.7,4.7
776559,2025-08-27,2025,Athletics,Detroit Tigers,7,0,1,5.3,5.5
776557,2025-08-27,2025,San Francisco Giants,Chicago Cubs,12,3,1,3.8,4.0
776562,2025-08-27,2025,Los Angeles Dodgers,Cincinnati Reds,5,1,1,5.4,3.4
776563,2025-08-27,2025,Texas Rangers,Los Angeles Angels,20,3,1,5.1,3.3
776568,2025-08-27,2025,St. Louis Cardinals,Pittsburgh Pirates,1,2,0,5.4,4.6
776572,2025-08-27,2025,Milwaukee Brewers,Arizona Diamondbacks,2,3,0,4.4,5.2
776569,2025-08-27,2025,Chicago White Sox,Kansas City Royals,1,12,0,6.0,4.6
776571,2025-08-27,2025,Houston Astros,Colorado Rockies,4,0,1,3.6,4.4
776567,2025-08-27,2025,Toronto Blue Jays,Minnesota Twins,9,8,1,5.8,4.4
776579,2025-08-27,2025,Baltimore Orioles,Boston Red Sox,2,3,0,4.9,4.6
776561,2025-08-27,2025,Seattle Mariners,San Diego Padres,4,3,1,4.7,5.0
776565,2025-08-27,2025,Miami Marlins,Atlanta Braves,1,12,0,4.0,6.1
776580,2025-08-27,2025,Cleveland Guardians,Tampa Bay Rays,4,3,1,2.1,4.7
776570,2025-08-27,2025,New York Yankees,Washington Nationals,11,2,1,6.5,4.3
776566,2025-08-27,2025,New York Mets,Philadelphia Phillies,6,0,1,6.8,6.1
776556,2025-08-28,2025,Chicago White Sox,New York Yankees,4,10,0,5.9,6.4
776558,2025-08-28,2025,New York Mets,Miami Marlins,4,7,0,7.1,3.6
776560,2025-08-28,2025,Philadelphia Phillies,Atlanta Braves,19,4,1,6.1,6.3
776550,2025-08-28,2025,San Francisco Giants,Chicago Cubs,4,3,1,4.9,3.9
776554,2025-08-28,2025,St. Louis Cardinals,Pittsburgh Pirates,4,1,1,4.7,4.7
776555,2025-08-28,2025,Houston Astros,Colorado Rockies,4,3,1,3.5,3.4
776564,2025-08-28,2025,Baltimore Orioles,Boston Red Sox,2,3,0,4.7,4.2
776553,2025-08-28,2025,Milwaukee Brewers,Arizona Diamondbacks,4,6,0,3.9,4.8
776540,2025-08-29,2025,Kansas City Royals,Detroit Tigers,3,5,0,5.2,4.7
776533,2025-08-29,2025,San Francisco Giants,Baltimore Orioles,15,8,1,4.6,3.7
776534,2025-08-29,2025,Los Angeles Dodgers,Arizona Diamondbacks,0,3,0,5.4,4.9
776538,2025-08-29,2025,Athletics,Texas Rangers,2,5,0,5.3,6.1
776542,2025-08-29,2025,Colorado Rockies,Chicago Cubs,7,11,0,3.1,4.2
776541,2025-08-29,2025,Minnesota Twins,San Diego Padres,7,4,1,4.7,4.9
776543,2025-08-29,2025,Houston Astros,Los Angeles Angels,2,0,1,3.9,3.4
776544,2025-08-29,2025,Chicago White Sox,New York Yankees,2,10,0,6.1,6.6
776548,2025-08-29,2025,New York Mets,Miami Marlins,19,9,1,6.8,3.8
776547,2025-08-29,2025,Cleveland Guardians,Seattle Mariners,5,4,1,2.4,5.0
776549,2025-08-29,2025,Boston Red Sox,Pittsburgh Pirates,2,4,0,4.2,4.5
776546,2025-08-29,2025,Toronto Blue Jays,Milwaukee Brewers,2,7,0,5.3,4.2
776552,2025-08-29,2025,Philadelphia Phillies,Atlanta Braves,2,1,1,6.9,6.2
776545,2025-08-29,2025,Washington Nationals,Tampa Bay Rays,1,4,0,4.3,4.3
776551,2025-08-29,2025,Cincinnati Reds,St. Louis Cardinals,5,7,0,3.0,4.7
776524,2025-08-30,2025,Athletics,Texas Rangers,3,9,0,5.0,6.3
776523,2025-08-30,2025,Los Angeles Dodgers,Arizona Diamondbacks,1,6,0,5.1,5.1
776526,2025-08-30,2025,Colorado Rockies,Chicago Cubs,3,4,0,3.4,4.9
776516,2025-08-30,2025,San Francisco Giants,Baltimore Orioles,1,11,0,5.7,3.9
776537,2025-08-30,2025,Cleveland Guardians,Seattle Mariners,4,3,1,2.5,5.1
776528,2025-08-30,2025,Kansas City Royals,Detroit Tigers,3,1,1,5.1,5.1
776529,2025-08-30,2025,Chicago White Sox,New York Yankees,3,5,0,5.0,6.3
776530,2025-08-30,2025,Minnesota Twins,San Diego Padres,3,12,0,4.6,5.0
776531,2025-08-30,2025,Houston Astros,Los Angeles Angels,1,4,0,4.1,2.3
776536,2025-08-30,2025,Cincinnati Reds,St. Louis Cardinals,2,4,0,3.2,4.6
776532,2025-08-30,2025,Philadelphia Phillies,Atlanta Braves,3,2,1,5.9,5.4
776535,2025-08-30,2025,New York Mets,Miami Marlins,8,11,0,7.9,4.4
776539,2025-08-30,2025,Boston Red Sox,Pittsburgh Pirates,3,10,0,4.1,4.4
776525,2025-08-30,2025,Washington Nationals,Tampa Bay Rays,1,4,0,3.5,4.5
776527,2025-08-30,2025,Toronto Blue Jays,Milwaukee Brewers,1,4,0,5.1,4.5
776522,2025-08-31,2025,Philadelphia Phillies,Atlanta Braves,1,3,0,5.6,4.5
776508,2025-08-31,2025,Athletics,Texas Rangers,6,9,0,4.7,7.0
776507,2025-08-31,2025,San Francisco Giants,Baltimore Orioles,13,2,1,5.7,4.6
776511,2025-08-31,2025,Colorado Rockies,Chicago Cubs,6,5,1,3.3,4.7
776514,2025-08-31,2025,Chicago White Sox,New York Yankees,3,2,1,4.3,6.2
776512,2025-08-31,2025,Kansas City Royals,Detroit Tigers,0,5,0,4.9,4.2
776510,2025-08-31,2025,Houston Astros,Los Angeles Angels,0,3,0,4.2,2.6
776509,2025-08-31,2025,Los Angeles Dodgers,Arizona Diamondbacks,5,4,1,4.1,5.1
776521,2025-08-31,2025,Cleveland Guardians,Seattle Mariners,2,4,0,2.6,4.7
776515,2025-08-31,2025,Toronto Blue Jays,Milwaukee Brewers,8,4,1,5.0,4.6
776520,2025-08-31,2025,Washington Nationals,Tampa Bay Rays,4,7,0,3.5,4.8
776517,2025-08-31,2025,Boston Red Sox,Pittsburgh Pirates,5,2,1,4.1,5.1
776513,2025-08-31,2025,Minnesota Twins,San Diego Padres,7,2,1,4.6,5.7
776519,2025-08-31,2025,New York Mets,Miami Marlins,1,5,0,8.3,5.1
776518,2025-08-31,2025,Cincinnati Reds,St. Louis Cardinals,7,4,1,3.0,4.3
776495,2025-09-01,2025,Arizona Diamondbacks,Texas Rangers,5,7,0,5.2,7.3
776504,2025-09-01,2025,Tampa Bay Rays,Seattle Mariners,10,2,1,5.2,4.7
776494,2025-09-01,2025,San Diego Padres,Baltimore Orioles,3,4,0,5.1,4.6
776500,2025-09-01,2025,Milwaukee Brewers,Philadelphia Phillies,8,10,0,4.6,4.6
776492,2025-09-01,2025,Colorado Rockies,San Francisco Giants,2,8,0,3.1,6.9
776506,2025-09-01,2025,Chicago Cubs,Atlanta Braves,7,6,1,4.8,4.7
776497,2025-09-01,2025,St. Louis Cardinals,Athletics,3,11,0,4.5,4.9
776502,2025-09-01,2025,Minnesota Twins,Chicago White Sox,5,6,0,5.1,4.6
776499,2025-09-01,2025,Houston Astros,Los Angeles Angels,8,3,1,4.0,2.5
776505,2025-09-01,2025,Boston Red Sox,Cleveland Guardians,6,4,1,4.0,2.3
776503,2025-09-01,2025,Cincinnati Reds,Toronto Blue Jays,5,4,1,3.1,5.1
776501,2025-09-01,2025,Detroit Tigers,New York Mets,8,10,0,4.6,8.1
776498,2025-09-01,2025,Washington Nationals,Miami Marlins,2,0,1,3.4,5.0
776481,2025-09-02,2025,Arizona Diamondbacks,Texas Rangers,5,3,1,5.1,7.6
776480,2025-09-02,2025,San Diego Padres,Baltimore Orioles,2,6,0,4.6,4.3
776486,2025-09-02,2025,Colorado Rockies,San Francisco Giants,4,7,0,2.8,7.3
776489,2025-09-02,2025,Houston Astros,New York Yankees,1,7,0,4.1,6.1
776483,2025-09-02,2025,St. Louis Cardinals,Athletics,2,1,1,4.1,5.2
776484,2025-09-02,2025,Minnesota Twins,Chicago White Sox,3,12,0,5.3,4.5
776487,2025-09-02,2025,Chicago Cubs,Atlanta Braves,4,3,1,5.4,4.6
776490,2025-09-02,2025,Detroit Tigers,New York Mets,5,12,0,4.7,7.9
776485,2025-09-02,2025,Tampa Bay Rays,Seattle Mariners,6,5,1,5.8,4.7
776482,2025-09-02,2025,Washington Nationals,Miami Marlins,5,2,1,2.7,4.8
776493,2025-09-02,2025,Boston Red Sox,Cleveland Guardians,11,7,1,4.5,2.5
776491,2025-09-02,2025,Cincinnati Reds,Toronto Blue Jays,9,12,0,3.5,5.4
776496,2025-09-02,2025,Pittsburgh Pirates,Los Angeles Dodgers,9,7,1,5.1,4.3
776488,2025-09-02,2025,Kansas City Royals,Los Angeles Angels,1,5,0,4.6,2.6
776466,2025-09-03,2025,Kansas City Royals,Los Angeles Angels,3,4,0,4.1,2.9
776467,2025-09-03,2025,Colorado Rockies,San Francisco Giants,8,10,0,3.2,7.6
776472,2025-09-03,2025,Houston Astros,New York Yankees,8,7,1,3.2,6.8
776470,2025-09-03,2025,St. Louis Cardinals,Athletics,5,1,1,3.7,5.1
776471,2025-09-03,2025,Milwaukee Brewers,Philadelphia Phillies,6,3,1,4.9,5.2
776469,2025-09-03,2025,Minnesota Twins,Chicago White Sox,3,4,0,4.7,5.0
776476,2025-09-03,2025,Tampa Bay Rays,Seattle Mariners,9,4,1,6.0,4.9
776473,2025-09-03,2025,Chicago Cubs,Atlanta Braves,1,5,0,5.5,4.7
776475,2025-09-03,2025,Cincinnati Reds,Toronto Blue Jays,9,13,0,3.9,6.1
776474,2025-09-03,2025,Boston Red Sox,Cleveland Guardians,1,8,0,4.4,2.9
776479,2025-09-03,2025,Pittsburgh Pirates,Los Angeles Dodgers,3,0,1,5.1,4.1
776465,2025-09-03,2025,San Diego Padres,Baltimore Orioles,5,7,0,4.6,4.1
776468,2025-09-03,2025,Arizona Diamondbacks,Texas Rangers,2,0,1,4.6,7.5
776478,2025-09-03,2025,Detroit Tigers,New York Mets,6,2,1,4.5,8.2
776477,2025-09-03,2025,Washington Nationals,Miami Marlins,10,5,1,2.7,4.4
776464,2025-09-04,2025,Houston Astros,New York Yankees,4,8,0,3.1,7.4
776462,2025-09-04,2025,Minnesota Twins,Chicago White Sox,8,11,0,4.7,4.6
776463,2025-09-04,2025,Kansas City Royals,Los Angeles Angels,4,3,1,3.9,3.2
776458,2025-09-04,2025,Tampa Bay Rays,Cleveland Guardians,4,2,1,5.9,3.7
776461,2025-09-04,2025,Pittsburgh Pirates,Los Angeles Dodgers,5,3,1,4.9,4.0
776459,2025-09-04,2025,Milwaukee Brewers,Philadelphia Phillies,0,2,0,5.4,4.9
776448,2025-09-05,2025,Arizona Diamondbacks,Boston Red Sox,10,5,1,4.7,4.3
776444,2025-09-05,2025,Los Angeles Angels,Athletics,4,10,0,3.2,5.0
776442,2025-09-05,2025,Colorado Rockies,San Diego Padres,3,0,1,3.9,4.6
776445,2025-09-05,2025,St. Louis Cardinals,San Francisco Giants,2,8,0,4.0,7.9
776449,2025-09-05,2025,Texas Rangers,Houston Astros,4,3,1,6.5,3.3
776446,2025-09-05,2025,Kansas City Royals,Minnesota Twins,2,1,1,4.1,5.5
776451,2025-09-05,2025,Tampa Bay Rays,Cleveland Guardians,1,7,0,5.6,3.9
776454,2025-09-05,2025,Baltimore Orioles,Los Angeles Dodgers,2,1,1,4.5,4.2
776456,2025-09-05,2025,Miami Marlins,Philadelphia Phillies,3,9,0,4.4,4.8
776457,2025-09-05,2025,New York Yankees,Toronto Blue Jays,1,7,0,7.5,6.7
776453,2025-09-05,2025,Pittsburgh Pirates,Milwaukee Brewers,2,5,0,5.0,5.1
776452,2025-09-05,2025,Detroit Tigers,Chicago White Sox,5,7,0,4.7,5.0
776450,2025-09-05,2025,Cincinnati Reds,New York Mets,4,5,0,4.7,8.1
776455,2025-09-05,2025,Chicago Cubs,Washington Nationals,11,5,1,4.4,3.3
776460,2025-09-05,2025,Atlanta Braves,Seattle Mariners,4,1,1,4.8,5.2
776437,2025-09-06,2025,St. Louis Cardinals,San Francisco Giants,3,2,1,3.5,8.3
776431,2025-09-06,2025,Colorado Rockies,San Diego Padres,8,10,0,4.2,4.4
776424,2025-09-06,2025,Arizona Diamondbacks,Boston Red Sox,5,1,1,5.2,4.4
776447,2025-09-06,2025,Atlanta Braves,Seattle Mariners,2,10,0,5.1,4.2
776434,2025-09-06,2025,Kansas City Royals,Minnesota Twins,11,2,1,3.3,5.2
776430,2025-09-06,2025,Los Angeles Angels,Athletics,4,17,0,3.2,5.6
776438,2025-09-06,2025,Tampa Bay Rays,Cleveland Guardians,2,3,0,4.8,4.6
776432,2025-09-06,2025,Texas Rangers,Houston Astros,0,11,0,6.4,3.5
776441,2025-09-06,2025,Pittsburgh Pirates,Milwaukee Brewers,1,4,0,4.6,4.9
776439,2025-09-06,2025,Cincinnati Reds,New York Mets,6,3,1,4.5,7.3
776435,2025-09-06,2025,Detroit Tigers,Chicago White Sox,6,0,1,4.4,5.3
776433,2025-09-06,2025,Miami Marlins,Philadelphia Phillies,2,4,0,4.5,5.4
776440,2025-09-06,2025,Chicago Cubs,Washington Nationals,1,2,0,5.1,3.6
776436,2025-09-06,2025,New York Yankees,Toronto Blue Jays,3,1,1,6.6,7.1
776443,2025-09-06,2025,Baltimore Orioles,Los Angeles Dodgers,4,3,1,4.4,3.5
776415,2025-09-07,2025,Arizona Diamondbacks,Boston Red Sox,4,7,0,4.9,4.0
776414,2025-09-07,2025,Los Angeles Angels,Athletics,4,3,1,3.3,6.5
776418,2025-09-07,2025,Texas Rangers,Houston Astros,4,2,1,6.4,4.2
776420,2025-09-07,2025,Chicago Cubs,Washington Nationals,3,6,0,5.0,3.3
776416,2025-09-07,2025,St. Louis Cardinals,San Francisco Giants,4,3,1,3.5,8.0
776422,2025-09-07,2025,Kansas City Royals,Minnesota Twins,1,5,0,4.4,4.7
776426,2025-09-07,2025,Miami Marlins,Philadelphia Phillies,5,4,1,4.5,5.3
776417,2025-09-07,2025,Colorado Rockies,San Diego Padres,1,8,0,4.4,4.8
776429,2025-09-07,2025,Cincinnati Reds,New York Mets,3,2,1,5.1,7.0
776419,2025-09-07,2025,Pittsburgh Pirates,Milwaukee Brewers,2,10,0,3.9,4.4
776423,2025-09-07,2025,New York Yankees,Toronto Blue Jays,4,3,1,6.4,6.2
776427,2025-09-07,2025,Baltimore Orioles,Los Angeles Dodgers,2,5,0,4.8,3.1
776421,2025-09-07,2025,Tampa Bay Rays,Cleveland Guardians,1,2,0,5.0,4.6
776428,2025-09-07,2025,Atlanta Braves,Seattle Mariners,2,18,0,4.2,4.3
776425,2025-09-07,2025,Detroit Tigers,Chicago White Sox,4,6,0,4.7,5.2
776408,2025-09-08,2025,Los Angeles Dodgers,Colorado Rockies,3,1,1,3.0,4.5
776410,2025-09-08,2025,Athletics,Boston Red Sox,0,7,0,6.1,4.4
776399,2025-09-08,2025,San Francisco Giants,Arizona Diamondbacks,11,5,1,7.1,5.0
776400,2025-09-08,2025,Seattle Mariners,St. Louis Cardinals,4,2,1,5.5,3.8
776407,2025-09-08,2025,San Diego Padres,Cincinnati Reds,4,3,1,4.9,5.1
776411,2025-09-08,2025,Los Angeles Angels,Minnesota Twins,3,12,0,3.4,4.4
776412,2025-09-08,2025,Atlanta Braves,Chicago Cubs,4,1,1,3.2,5.0
776405,2025-09-08,2025,Philadelphia Phillies,New York Mets,1,0,1,5.7,6.6
