game_id,game_date,season,home_team,away_team,home_pts,away_pts,total_pts,spread,home_won,home_fg_pct,away_fg_pct,home_fg3_pct,away_fg3_pct,home_reb,away_reb,home_ast,away_ast,home_tov,away_tov,home_pts_l10,away_pts_l10,home_opp_pts_l10,away_opp_pts_l10,home_win_l10,away_win_l10,home_fg_pct_l10,away_fg_pct_l10,home_reb_l10,away_reb_l10,home_ast_l10,away_ast_l10,home_tov_l10,away_tov_l10,pts_diff_l10,def_diff_l10,win_rate_diff,fg_pct_diff,reb_diff,ast_diff,tov_diff,combined_pts_l10,combined_def_l10
0022201167,2023-04-02,2022-23,ATL,DAL,132,130,262,2,1,0.472,0.516,0.343,0.263,53,47,28,24,9,14,122.7,113.9,124.2,115.7,0.4,0.3,0.47920000000000007,0.4868,48.4,38.2,25.1,25.0,11.6,12.5,8.799999999999997,-8.5,0.10000000000000003,-0.00759999999999994,10.199999999999996,0.10000000000000142,-0.9000000000000004,236.60000000000002,239.9
0022201170,2023-04-02,2022-23,SAC,SAS,134,142,276,-8,0,0.476,0.531,0.25,0.382,43,52,24,31,15,17,120.8,113.3,114.1,127.5,0.7,0.2,0.48650000000000004,0.4508,44.8,43.6,27.8,28.5,10.2,13.1,7.5,13.400000000000006,0.49999999999999994,0.035700000000000065,1.1999999999999957,-0.6999999999999993,-2.9000000000000004,234.1,241.6
0022201163,2023-04-02,2022-23,CHA,TOR,108,128,236,-20,0,0.494,0.538,0.484,0.286,37,45,26,38,17,7,107.1,116.0,116.6,109.6,0.4,0.6,0.46719999999999995,0.4816,42.5,44.6,26.7,25.7,14.7,11.0,-8.900000000000006,-7.0,-0.19999999999999996,-0.014400000000000024,-2.1000000000000014,1.0,3.6999999999999993,223.1,226.2
0022201168,2023-04-02,2022-23,NYK,WAS,118,109,227,9,1,0.523,0.494,0.406,0.432,39,38,31,26,11,18,117.4,111.7,113.2,116.3,0.6,0.3,0.4951,0.4824,44.9,41.9,24.7,25.3,12.1,11.2,5.700000000000003,3.0999999999999943,0.3,0.012699999999999989,3.0,-0.6000000000000014,0.9000000000000004,229.10000000000002,229.5
0022201171,2023-04-02,2022-23,HOU,LAL,109,134,243,-25,0,0.431,0.559,0.382,0.3,44,51,23,36,8,5,112.3,115.2,122.4,111.1,0.3,0.6,0.4748,0.48719999999999997,44.0,44.4,20.6,23.8,14.1,13.6,-2.9000000000000057,-11.300000000000011,-0.3,-0.012399999999999967,-0.3999999999999986,-3.1999999999999993,0.5,227.5,233.5
0022201165,2023-04-02,2022-23,CHI,MEM,128,107,235,21,1,0.532,0.464,0.29,0.442,36,47,29,29,1,18,115.1,124.7,110.8,118.6,0.6,0.8,0.4993,0.5108,40.8,43.5,27.0,28.0,12.4,12.4,-9.600000000000009,7.799999999999997,-0.20000000000000007,-0.01150000000000001,-2.700000000000003,-1.0,0.0,239.8,229.39999999999998
0022201174,2023-04-02,2022-23,MIL,PHI,117,104,221,13,1,0.575,0.46,0.357,0.333,42,36,28,19,9,11,124.4,116.2,121.0,109.1,0.7,0.6,0.5097,0.4963,46.9,43.0,28.4,25.3,12.4,13.1,8.200000000000003,-11.900000000000006,0.09999999999999998,0.013400000000000023,3.8999999999999986,3.099999999999998,-0.6999999999999993,240.60000000000002,230.1
0022201166,2023-04-02,2022-23,MIN,POR,105,107,212,-2,0,0.481,0.462,0.423,0.3,47,42,29,29,18,10,117.0,105.0,117.9,123.2,0.5,0.1,0.4862,0.4377999999999999,43.3,37.9,29.4,22.3,13.8,14.0,12.0,5.299999999999997,0.4,0.04840000000000011,5.399999999999999,7.099999999999998,-0.1999999999999993,222.0,241.10000000000002
0022201172,2023-04-02,2022-23,OKC,PHX,118,128,246,-10,0,0.409,0.568,0.344,0.382,41,38,21,31,8,13,114.9,113.9,117.4,113.4,0.5,0.5,0.4558000000000001,0.4646,43.0,43.8,21.2,27.8,11.3,11.9,1.0,-4.0,0.0,-0.008799999999999919,-0.7999999999999972,-6.600000000000001,-0.5999999999999996,228.8,230.8
0022201175,2023-04-02,2022-23,DEN,GSW,112,110,222,2,1,0.44,0.4,0.273,0.214,47,57,24,26,11,15,111.1,120.1,109.3,117.4,0.5,0.6,0.49580000000000013,0.49850000000000005,42.3,43.7,27.6,29.6,11.9,15.0,-9.0,8.100000000000009,-0.09999999999999998,-0.0026999999999999247,-1.4000000000000057,-2.0,-3.0999999999999996,231.2,226.7
0022201169,2023-04-02,2022-23,ORL,DET,128,102,230,26,1,0.573,0.41,0.515,0.273,41,38,30,22,14,16,114.7,107.1,112.7,116.7,0.6,0.1,0.47780000000000006,0.4545,45.9,41.7,26.2,23.7,13.5,13.5,7.6000000000000085,4.0,0.5,0.023300000000000043,4.199999999999996,2.5,0.0,221.8,229.4
0022201178,2023-04-04,2022-23,ORL,CLE,113,117,230,-4,0,0.506,0.5,0.435,0.484,47,30,25,23,13,8,114.9,114.8,111.5,109.3,0.6,0.7,0.4866,0.49589999999999995,44.6,37.5,25.8,24.1,13.1,9.8,0.10000000000000853,-2.200000000000003,-0.09999999999999998,-0.009299999999999975,7.100000000000001,1.6999999999999993,3.299999999999999,229.7,220.8
0022201186,2023-04-04,2022-23,UTA,LAL,133,135,268,-2,0,0.522,0.5,0.455,0.353,41,44,29,27,12,11,116.0,117.8,121.5,110.8,0.3,0.7,0.4716,0.4948,49.1,45.8,27.5,25.0,13.9,13.0,-1.7999999999999972,-10.700000000000003,-0.39999999999999997,-0.0232,3.3000000000000043,2.5,0.9000000000000004,233.8,232.3
0022201176,2023-04-04,2022-23,CHA,TOR,100,120,220,-20,0,0.468,0.477,0.387,0.455,42,41,27,27,17,6,106.8,117.6,117.5,108.2,0.4,0.7,0.4758,0.4854,41.9,45.4,26.9,26.6,15.7,10.4,-10.799999999999997,-9.299999999999997,-0.29999999999999993,-0.009599999999999997,-3.5,0.29999999999999716,5.299999999999999,224.39999999999998,225.7
0022201183,2023-04-04,2022-23,HOU,DEN,124,103,227,21,1,0.461,0.471,0.387,0.306,55,47,23,26,13,20,111.8,110.3,124.8,108.1,0.2,0.6,0.46509999999999996,0.48980000000000007,43.3,42.1,20.7,27.3,13.2,11.5,1.5,-16.700000000000003,-0.39999999999999997,-0.02470000000000011,1.1999999999999957,-6.600000000000001,1.6999999999999993,222.1,232.89999999999998
0022201185,2023-04-04,2022-23,NOP,SAC,103,121,224,-18,0,0.44,0.505,0.35,0.405,37,43,20,35,13,11,116.4,122.5,104.6,116.9,0.7,0.6,0.49450000000000005,0.4854,44.1,44.6,27.0,27.6,12.3,9.8,-6.099999999999994,12.300000000000011,0.09999999999999998,0.009100000000000052,-0.5,-0.6000000000000014,2.5,238.9,221.5
0022201181,2023-04-04,2022-23,PHI,BOS,103,101,204,2,1,0.5,0.418,0.379,0.333,37,43,21,28,10,8,114.8,121.8,109.9,108.3,0.5,0.7,0.49029999999999996,0.48600000000000004,42.0,45.4,24.8,27.2,12.4,10.8,-7.0,-1.6000000000000085,-0.19999999999999996,0.004299999999999915,-3.3999999999999986,-2.3999999999999986,1.5999999999999996,236.6,218.2
0022201187,2023-04-04,2022-23,GSW,OKC,136,125,261,11,1,0.495,0.473,0.426,0.344,54,38,25,23,13,10,118.8,114.6,117.4,119.5,0.5,0.4,0.4843,0.45120000000000005,45.3,42.0,29.4,21.1,15.1,11.2,4.200000000000003,2.0999999999999943,0.09999999999999998,0.03309999999999996,3.299999999999997,8.299999999999997,3.9000000000000004,233.39999999999998,236.9
0022201177,2023-04-04,2022-23,DET,MIA,105,118,223,-13,0,0.493,0.513,0.393,0.361,35,33,21,26,14,7,105.8,112.2,117.4,115.1,0.1,0.5,0.44980000000000003,0.4831999999999999,41.3,36.9,23.4,24.3,13.9,12.2,-6.400000000000006,-2.3000000000000114,-0.4,-0.033399999999999874,4.399999999999999,-0.9000000000000021,1.700000000000001,218.0,232.5
0022201180,2023-04-04,2022-23,BKN,MIN,102,107,209,-5,0,0.433,0.482,0.371,0.333,40,44,21,21,9,8,112.1,113.9,111.1,117.1,0.4,0.4,0.46670000000000006,0.4756,42.2,44.3,25.8,28.4,11.8,14.6,-1.8000000000000114,6.0,0.0,-0.008899999999999963,-2.0999999999999943,-2.599999999999998,-2.799999999999999,226.0,228.2
0022201184,2023-04-04,2022-23,MEM,POR,119,109,228,10,1,0.483,0.433,0.375,0.333,49,49,30,23,11,8,123.5,104.7,117.6,121.0,0.8,0.2,0.5067,0.4351,44.3,37.5,28.0,22.6,12.6,13.3,18.799999999999997,3.4000000000000057,0.6000000000000001,0.07160000000000005,6.799999999999997,5.399999999999999,-0.7000000000000011,228.2,238.6
0022201188,2023-04-04,2022-23,PHX,SAS,115,94,209,21,1,0.483,0.389,0.303,0.325,57,38,25,25,13,12,115.5,114.3,112.9,129.5,0.6,0.2,0.473,0.4474,42.9,44.1,28.4,27.7,11.8,13.4,1.2000000000000028,16.599999999999994,0.39999999999999997,0.025599999999999956,-1.2000000000000028,0.6999999999999993,-1.5999999999999996,229.8,242.4
0022201179,2023-04-04,2022-23,WAS,MIL,128,140,268,-12,0,0.505,0.543,0.481,0.548,42,56,30,33,9,18,113.3,122.8,116.9,119.0,0.3,0.7,0.49129999999999996,0.5091000000000001,42.2,46.8,26.0,28.3,12.1,12.1,-9.5,2.0999999999999943,-0.39999999999999997,-0.01780000000000015,-4.599999999999994,-2.3000000000000007,0.0,236.1,235.9
0022201182,2023-04-04,2022-23,CHI,ATL,105,123,228,-18,0,0.461,0.558,0.226,0.357,32,48,16,26,8,16,116.5,123.4,109.8,123.8,0.7,0.5,0.5133,0.47639999999999993,39.6,48.9,27.1,25.5,11.1,11.5,-6.900000000000006,14.0,0.19999999999999996,0.036900000000000044,-9.299999999999997,1.6000000000000014,-0.40000000000000036,239.9,233.6
0022201193,2023-04-05,2022-23,MIL,CHI,105,92,197,13,1,0.424,0.434,0.391,0.333,53,38,26,28,12,15,125.2,113.1,121.4,109.0,0.7,0.6,0.5163,0.5051,47.8,38.1,29.2,26.4,12.7,10.8,12.100000000000009,-12.400000000000006,0.09999999999999998,0.011199999999999988,9.699999999999996,2.8000000000000007,1.8999999999999986,238.3,230.4
0022201195,2023-04-05,2022-23,DAL,SAC,123,119,242,4,1,0.494,0.434,0.455,0.324,39,57,24,31,10,9,118.1,124.5,118.5,117.6,0.3,0.6,0.4995,0.4969,38.8,43.2,25.1,28.9,12.6,9.7,-6.400000000000006,-0.9000000000000057,-0.3,0.002599999999999991,-4.400000000000006,-3.799999999999997,2.9000000000000004,242.6,236.1
0022201192,2023-04-05,2022-23,BOS,TOR,97,93,190,4,1,0.427,0.411,0.289,0.182,48,50,20,20,15,11,121.0,117.1,107.5,107.2,0.7,0.7,0.483,0.48040000000000005,45.9,45.1,28.1,26.8,10.3,9.9,3.9000000000000057,-0.29999999999999716,0.0,0.0025999999999999357,0.7999999999999972,1.3000000000000007,0.40000000000000036,238.1,214.7
0022201190,2023-04-05,2022-23,IND,NYK,129,138,267,-9,0,0.517,0.52,0.5,0.391,37,52,33,34,17,14,117.8,119.7,126.4,113.5,0.3,0.7,0.49260000000000004,0.5117999999999999,41.8,43.4,28.2,25.7,14.6,12.3,-1.9000000000000057,-12.900000000000006,-0.39999999999999997,-0.019199999999999884,-1.6000000000000014,2.5,2.299999999999999,237.5,239.9
0022201189,2023-04-05,2022-23,DET,BKN,108,123,231,-15,0,0.488,0.523,0.464,0.395,34,38,27,36,14,11,104.6,111.6,119.5,109.7,0.0,0.4,0.4511,0.4673,39.6,41.6,22.7,25.4,13.9,11.0,-7.0,-9.799999999999997,-0.4,-0.016199999999999992,-2.0,-2.6999999999999993,2.9000000000000004,216.2,229.2
0022201196,2023-04-05,2022-23,LAC,LAL,125,118,243,7,1,0.524,0.506,0.444,0.414,38,44,23,27,12,14,116.9,119.0,115.2,113.3,0.5,0.7,0.504,0.4960000000000001,41.1,45.0,28.3,25.3,13.6,12.4,-2.0999999999999943,-1.9000000000000057,-0.19999999999999996,0.007999999999999896,-3.8999999999999986,3.0,1.1999999999999993,235.9,228.5
0022201194,2023-04-05,2022-23,NOP,MEM,138,131,269,7,1,0.5,0.481,0.538,0.333,44,49,35,33,16,13,115.9,122.8,104.4,116.5,0.7,0.8,0.49560000000000004,0.5065000000000001,43.7,44.0,26.7,28.3,12.4,12.0,-6.8999999999999915,12.099999999999994,-0.10000000000000009,-0.01090000000000002,-0.29999999999999716,-1.6000000000000014,0.40000000000000036,238.7,220.9
0022201191,2023-04-05,2022-23,ATL,WAS,134,116,250,18,1,0.512,0.479,0.433,0.214,48,39,30,23,16,14,124.2,114.4,120.7,121.2,0.6,0.2,0.4868,0.48999999999999994,48.6,41.6,26.4,26.6,11.6,11.7,9.799999999999997,0.5,0.39999999999999997,-0.003199999999999925,7.0,-0.20000000000000284,-0.09999999999999964,238.60000000000002,241.9
0022201198,2023-04-06,2022-23,PHI,MIA,101,129,230,-28,0,0.513,0.557,0.278,0.462,32,42,23,39,15,10,113.0,112.6,111.8,113.0,0.5,0.6,0.49030000000000007,0.48979999999999996,39.5,36.7,24.5,25.0,12.1,11.2,0.4000000000000057,1.2000000000000028,-0.09999999999999998,0.0005000000000001115,2.799999999999997,-0.5,0.9000000000000004,225.6,224.8
0022201200,2023-04-06,2022-23,UTA,OKC,98,114,212,-16,0,0.494,0.402,0.161,0.333,45,50,24,29,19,12,117.8,116.0,123.1,120.3,0.3,0.4,0.4760000000000001,0.4559,48.4,41.9,27.3,21.6,13.3,10.9,1.7999999999999972,-2.799999999999997,-0.10000000000000003,0.020100000000000062,6.5,5.699999999999999,2.4000000000000004,233.8,243.39999999999998
0022201199,2023-04-06,2022-23,SAS,POR,129,127,256,2,1,0.443,0.531,0.286,0.357,47,36,29,34,14,15,110.9,104.9,127.3,120.6,0.2,0.2,0.4405,0.44000000000000006,43.2,38.6,27.6,22.7,13.6,13.1,6.0,-6.700000000000003,0.0,0.0004999999999999449,4.600000000000001,4.900000000000002,0.5,215.8,247.89999999999998
0022201197,2023-04-06,2022-23,ORL,CLE,94,118,212,-24,0,0.398,0.523,0.333,0.474,39,42,21,31,21,16,114.8,115.1,110.0,109.8,0.6,0.7,0.4918,0.49879999999999997,45.1,36.5,25.9,24.6,13.5,9.6,-0.29999999999999716,-0.20000000000000284,-0.09999999999999998,-0.006999999999999951,8.600000000000001,1.2999999999999972,3.9000000000000004,229.89999999999998,219.8
0022201201,2023-04-06,2022-23,PHX,DEN,119,115,234,4,1,0.519,0.53,0.472,0.348,33,38,26,24,10,12,116.6,109.6,110.7,108.0,0.7,0.6,0.47809999999999997,0.4816000000000001,44.5,43.6,28.6,27.0,12.0,12.1,7.0,-2.700000000000003,0.09999999999999998,-0.003500000000000114,0.8999999999999986,1.6000000000000014,-0.09999999999999964,226.2,218.7
0022201210,2023-04-07,2022-23,DAL,CHI,112,115,227,-3,0,0.452,0.523,0.327,0.355,43,50,23,24,9,12,116.7,111.0,117.6,109.6,0.3,0.5,0.49770000000000003,0.4922000000000001,37.5,38.7,25.2,25.8,11.8,11.3,5.700000000000003,-8.0,-0.2,0.005499999999999949,-1.2000000000000028,-0.6000000000000014,0.5,227.7,227.2
0022201206,2023-04-07,2022-23,BOS,TOR,121,102,223,19,1,0.556,0.43,0.341,0.29,53,35,37,21,19,7,120.3,113.6,106.6,105.8,0.7,0.6,0.48519999999999996,0.47300000000000003,46.3,44.2,28.1,25.9,10.9,10.0,6.700000000000003,-0.7999999999999972,0.09999999999999998,0.012199999999999933,2.0999999999999943,2.200000000000003,0.9000000000000004,233.89999999999998,212.39999999999998
0022201204,2023-04-07,2022-23,WAS,MIA,114,108,222,6,1,0.464,0.439,0.212,0.319,50,47,23,26,16,16,116.6,113.6,122.9,111.6,0.2,0.6,0.4918,0.49870000000000003,41.7,37.2,26.7,26.9,11.5,10.9,3.0,-11.300000000000011,-0.39999999999999997,-0.006900000000000017,4.5,-0.1999999999999993,0.5999999999999996,230.2,234.5
0022201203,2023-04-07,2022-23,IND,DET,115,122,237,-7,0,0.494,0.489,0.355,0.419,42,42,29,24,19,13,116.8,105.7,127.9,120.1,0.2,0.0,0.48860000000000003,0.4615,41.3,38.6,27.9,23.6,15.5,14.2,11.099999999999994,-7.800000000000011,0.2,0.027100000000000013,2.6999999999999957,4.299999999999997,1.3000000000000007,222.5,248.0
0022201212,2023-04-07,2022-23,LAL,PHX,121,107,228,14,1,0.489,0.413,0.5,0.25,54,47,25,23,15,9,119.8,116.9,114.4,110.9,0.7,0.7,0.5088000000000001,0.4822,45.8,44.3,25.9,28.6,13.0,11.6,2.8999999999999915,-3.5,0.0,0.026600000000000124,1.5,-2.700000000000003,1.4000000000000004,236.7,225.3
0022201209,2023-04-07,2022-23,NOP,NYK,113,105,218,8,1,0.532,0.432,0.357,0.326,43,37,27,19,12,9,118.5,122.3,106.1,115.6,0.8,0.7,0.49800000000000005,0.5161,44.6,44.0,28.0,27.3,13.1,12.6,-3.799999999999997,9.5,0.10000000000000009,-0.01809999999999995,0.6000000000000014,0.6999999999999993,0.5,240.8,221.7
0022201202,2023-04-07,2022-23,CHA,HOU,109,112,221,-3,0,0.432,0.472,0.317,0.333,41,48,22,21,17,18,106.0,112.8,118.1,123.9,0.4,0.2,0.4713,0.46230000000000004,41.8,43.6,27.1,21.0,15.5,13.3,-6.799999999999997,5.800000000000011,0.2,0.008999999999999952,-1.8000000000000043,6.100000000000001,2.1999999999999993,218.8,242.0
0022201211,2023-04-07,2022-23,SAC,GSW,97,119,216,-22,0,0.388,0.526,0.282,0.444,40,47,24,36,12,24,123.2,119.8,118.1,116.5,0.5,0.6,0.48450000000000004,0.4781000000000001,44.5,47.1,28.6,29.1,9.8,14.8,3.4000000000000057,-1.5999999999999943,-0.09999999999999998,0.006399999999999961,-2.6000000000000014,-0.5,-5.0,243.0,234.6
0022201207,2023-04-07,2022-23,BKN,ORL,101,84,185,17,1,0.393,0.356,0.214,0.184,45,57,27,17,9,21,114.3,112.9,110.4,110.2,0.5,0.6,0.47829999999999995,0.4816,41.3,44.3,27.0,25.5,11.5,13.9,1.3999999999999915,-0.20000000000000284,-0.09999999999999998,-0.003300000000000025,-3.0,1.5,-2.4000000000000004,227.2,220.60000000000002
0022201205,2023-04-07,2022-23,ATL,PHI,131,136,267,-5,0,0.554,0.5,0.303,0.5,38,52,32,33,20,20,124.9,109.0,120.4,112.6,0.6,0.4,0.491,0.48019999999999996,48.9,39.7,26.7,23.7,12.2,12.9,15.900000000000006,-7.800000000000011,0.19999999999999996,0.010800000000000032,9.199999999999996,3.0,-0.7000000000000011,233.9,233.0
0022201208,2023-04-07,2022-23,MIL,MEM,114,137,251,-23,0,0.457,0.57,0.429,0.476,38,44,30,39,17,12,123.4,122.6,116.7,118.4,0.8,0.7,0.5059000000000001,0.49989999999999996,48.7,45.0,29.2,28.1,12.7,12.7,0.8000000000000114,1.7000000000000028,0.10000000000000009,0.006000000000000172,3.700000000000003,1.0999999999999979,0.0,246.0,235.10000000000002
0022201214,2023-04-08,2022-23,SAS,MIN,131,151,282,-20,0,0.526,0.554,0.448,0.558,45,45,34,42,13,7,111.8,114.4,127.4,116.9,0.3,0.5,0.445,0.4798000000000001,42.5,44.1,27.4,27.8,13.1,14.1,-2.6000000000000085,-10.5,-0.2,-0.03480000000000011,-1.6000000000000014,-0.40000000000000213,-1.0,226.2,244.3
0022201215,2023-04-08,2022-23,LAC,POR,136,125,261,11,1,0.527,0.528,0.343,0.438,51,34,30,32,12,10,116.0,106.4,114.4,120.9,0.5,0.2,0.5085,0.44499999999999995,40.5,38.5,27.6,24.1,14.1,12.8,9.599999999999994,6.5,0.3,0.0635,2.0,3.5,1.299999999999999,222.4,235.3
0022201213,2023-04-08,2022-23,UTA,DEN,118,114,232,4,1,0.44,0.456,0.314,0.326,59,41,30,32,16,14,115.8,109.2,122.8,109.9,0.2,0.5,0.4821,0.48179999999999995,47.3,42.7,26.8,26.5,14.5,12.4,6.599999999999994,-12.899999999999991,-0.3,0.00030000000000002247,4.599999999999994,0.3000000000000007,2.0999999999999996,225.0,232.7
0022201218,2023-04-09,2022-23,CLE,CHA,95,106,201,-11,0,0.393,0.457,0.27,0.188,44,49,27,23,16,18,114.9,106.5,108.8,117.3,0.7,0.4,0.5,0.4579000000000001,37.7,41.9,24.8,26.5,10.4,15.3,8.400000000000006,8.5,0.29999999999999993,0.042099999999999915,-4.199999999999996,-1.6999999999999993,-4.9,221.4,226.1
0022201217,2023-04-09,2022-23,BKN,PHI,105,134,239,-29,0,0.422,0.525,0.375,0.438,42,50,22,31,18,13,114.2,112.1,108.0,114.8,0.6,0.5,0.4713,0.488,42.5,39.5,27.1,24.2,11.3,13.0,2.1000000000000085,6.799999999999997,0.09999999999999998,-0.016699999999999993,3.0,2.900000000000002,-1.6999999999999993,226.3,222.8
0022201228,2023-04-09,2022-23,LAL,UTA,128,117,245,11,1,0.485,0.505,0.4,0.286,49,45,28,31,10,11,120.9,114.8,114.0,122.2,0.8,0.2,0.5065000000000001,0.47380000000000005,47.0,48.4,26.1,26.5,13.3,14.9,6.1000000000000085,8.200000000000003,0.6000000000000001,0.03270000000000001,-1.3999999999999986,-0.3999999999999986,-1.5999999999999996,235.7,236.2
0022201224,2023-04-09,2022-23,DAL,SAS,117,138,255,-21,0,0.426,0.49,0.321,0.395,46,69,28,31,2,12,116.8,112.3,118.1,130.7,0.2,0.2,0.4923,0.44329999999999997,38.3,42.9,24.8,28.2,11.4,13.2,4.5,12.599999999999994,0.0,0.049000000000000044,-4.600000000000001,-3.3999999999999986,-1.799999999999999,229.1,248.79999999999998
0022201221,2023-04-09,2022-23,TOR,MIL,121,105,226,16,1,0.505,0.463,0.333,0.353,45,38,29,28,9,14,111.6,123.0,107.2,119.3,0.5,0.7,0.4627,0.4992,43.2,48.0,25.7,28.7,9.2,13.2,-11.400000000000006,12.099999999999994,-0.19999999999999996,-0.03649999999999998,-4.799999999999997,-3.0,-4.0,234.6,226.5
0022201222,2023-04-09,2022-23,WAS,HOU,109,114,223,-5,0,0.423,0.489,0.311,0.286,51,51,28,24,12,15,116.2,113.3,120.5,123.1,0.3,0.3,0.4931000000000001,0.46869999999999995,42.1,44.8,26.3,21.6,12.2,13.9,2.9000000000000057,2.5999999999999943,0.0,0.024400000000000144,-2.6999999999999957,4.699999999999999,-1.700000000000001,229.5,243.6
0022201216,2023-04-09,2022-23,BOS,ATL,120,114,234,6,1,0.472,0.454,0.463,0.282,47,50,33,27,15,9,119.8,126.2,105.6,121.4,0.7,0.6,0.4937,0.49890000000000007,46.4,47.6,28.9,27.8,11.2,13.0,-6.400000000000006,15.800000000000011,0.09999999999999998,-0.005200000000000038,-1.2000000000000028,1.0999999999999979,-1.8000000000000007,246.0,227.0
0022201229,2023-04-09,2022-23,PHX,LAC,114,119,233,-5,0,0.424,0.49,0.378,0.217,47,53,29,22,7,10,115.6,118.8,110.6,115.6,0.7,0.6,0.47570000000000007,0.5145000000000001,45.0,41.3,27.8,28.3,11.1,13.8,-3.200000000000003,5.0,0.09999999999999998,-0.0388,3.700000000000003,-0.5,-2.700000000000001,234.39999999999998,226.2
0022201223,2023-04-09,2022-23,CHI,DET,103,81,184,22,1,0.421,0.365,0.2,0.273,48,59,21,20,3,24,111.6,107.9,110.3,119.7,0.5,0.1,0.503,0.4645,39.5,39.1,26.2,23.6,11.5,13.8,3.6999999999999886,9.400000000000006,0.4,0.03849999999999998,0.3999999999999986,2.599999999999998,-2.3000000000000007,219.5,230.0
0022201230,2023-04-09,2022-23,POR,GSW,101,157,258,-56,0,0.4,0.604,0.257,0.551,30,58,25,47,14,15,108.7,119.8,122.8,113.5,0.2,0.7,0.4527,0.4827,37.9,46.4,24.9,29.9,12.5,15.5,-11.099999999999994,-9.299999999999997,-0.49999999999999994,-0.030000000000000027,-8.5,-5.0,-3.0,228.5,236.3
0022201220,2023-04-09,2022-23,NYK,IND,136,141,277,-5,0,0.481,0.517,0.375,0.559,53,44,29,33,15,15,120.5,116.2,116.2,126.0,0.6,0.2,0.5074,0.48630000000000007,42.5,41.4,26.9,28.0,12.3,16.0,4.299999999999997,9.799999999999997,0.39999999999999997,0.021099999999999897,1.1000000000000014,-1.1000000000000014,-3.6999999999999993,236.7,242.2
0022201219,2023-04-09,2022-23,MIA,ORL,123,110,233,13,1,0.542,0.422,0.409,0.362,44,43,30,29,18,14,110.6,110.0,111.1,109.5,0.5,0.5,0.4828,0.46719999999999995,37.8,45.5,26.2,24.9,11.2,14.3,0.5999999999999943,-1.5999999999999943,0.0,0.015600000000000058,-7.700000000000003,1.3000000000000007,-3.1000000000000014,220.6,220.6
0022201227,2023-04-09,2022-23,DEN,SAC,109,95,204,14,1,0.5,0.435,0.25,0.256,51,34,25,24,16,15,109.6,120.9,110.1,117.2,0.5,0.5,0.4762000000000001,0.481,43.5,44.2,26.7,28.2,12.5,10.4,-11.300000000000011,7.1000000000000085,0.0,-0.00479999999999986,-0.7000000000000028,-1.5,2.0999999999999996,230.5,227.3
0022201226,2023-04-09,2022-23,OKC,MEM,115,100,215,15,1,0.5,0.435,0.333,0.189,49,43,30,25,14,12,115.0,125.1,118.1,119.0,0.4,0.7,0.44610000000000005,0.5108,42.5,44.4,22.5,29.9,10.6,12.8,-10.099999999999994,0.9000000000000057,-0.29999999999999993,-0.06469999999999998,-1.8999999999999986,-7.399999999999999,-2.200000000000001,240.1,237.1
0022201225,2023-04-09,2022-23,MIN,NOP,113,108,221,5,1,0.476,0.444,0.361,0.143,42,49,25,18,17,15,116.4,118.1,116.1,105.9,0.6,0.8,0.4892,0.5018,43.6,45.0,28.7,27.9,13.3,13.3,-1.6999999999999886,-10.199999999999989,-0.20000000000000007,-0.0126,-1.3999999999999986,0.8000000000000007,0.0,234.5,222.0
0022300061,2023-10-24,2023-24,DEN,LAL,119,107,226,12,1,0.527,0.456,0.412,0.345,42,44,29,23,11,11,109.7,122.6,109.4,115.2,0.5,0.8,0.4737,0.5088000000000001,44.6,46.7,26.1,26.4,12.5,12.8,-12.899999999999991,5.799999999999997,-0.30000000000000004,-0.03510000000000013,-2.1000000000000014,-0.29999999999999716,-0.3000000000000007,232.3,224.60000000000002
0022300062,2023-10-24,2023-24,GSW,PHX,104,108,212,-4,0,0.356,0.442,0.233,0.333,49,60,19,23,11,19,123.6,115.9,110.3,110.3,0.8,0.7,0.5002,0.47140000000000004,48.0,45.8,31.9,28.4,15.7,10.1,7.699999999999989,0.0,0.10000000000000009,0.028799999999999937,2.200000000000003,3.5,5.6,239.5,220.6
0022300069,2023-10-25,2023-24,TOR,MIN,97,94,191,3,1,0.4,0.34,0.4,0.258,47,62,27,20,14,14,112.6,117.0,105.9,114.7,0.6,0.7,0.4688,0.4909,43.6,43.6,26.1,28.5,9.4,13.6,-4.400000000000006,8.799999999999997,-0.09999999999999998,-0.02210000000000001,0.0,-2.3999999999999986,-4.199999999999999,229.6,220.60000000000002
0022300063,2023-10-25,2023-24,CHA,ATL,116,110,226,6,1,0.5,0.419,0.297,0.172,51,42,34,24,19,12,108.9,124.7,114.7,122.7,0.5,0.5,0.4699,0.49799999999999994,43.3,46.5,26.8,27.9,15.8,13.0,-15.799999999999997,8.0,0.0,-0.02809999999999996,-3.200000000000003,-1.0999999999999979,2.8000000000000007,233.60000000000002,237.4
0022300070,2023-10-25,2023-24,CHI,OKC,104,124,228,-20,0,0.415,0.549,0.286,0.487,42,43,26,30,12,15,112.8,116.4,106.8,118.1,0.6,0.4,0.5041,0.4542,40.1,42.7,26.5,23.6,9.9,10.9,-3.6000000000000085,11.299999999999997,0.19999999999999996,0.0499,-2.6000000000000014,2.8999999999999986,-1.0,229.2,224.89999999999998
